PWSID,ZIPCODE
TX0150018,78242
TX0150018,78244
TX0150018,78245
TX0150018,78247
TX0150018,78248
TX0150018,78249
TX0150018,78250
TX0150018,78251
TX0150018,78252
TX0150018,78253
TX0150018,78254
TX0150018,78255
TX0150018,78256
TX0150018,78257
TX0150018,78258
TX0150018,78259
TX0150018,78260
TX0150018,78261
TX0150018,78263
TX0150018,78264
TX0150018,78266
TX0150018,78284
TX0150018,78288
TX0150039,78209
TX0150040,78002
TX0150040,78052
TX0150040,78054
TX0150040,78069
TX0150040,78073
TX0150040,78252
TX0150045,78213
TX0150045,78216
TX0150046,78245
TX0150047,78109
TX0150048,78112
TX0150048,78223
TX0150068,78233
TX0150084,78109
TX0150084,78154
TX0150084,78218
TX0150084,78239
TX0150084,78244
TX0150106,78218
TX0150106,78239
TX0150114,78236
TX0150115,78150
TX0150116,78150
TX0150116,78227
TX0150138,78101
TX0150138,78109
TX0150138,78121
TX0150138,78152
TX0150138,78223
TX0150138,78263
TX0150178,78238
TX0150178,78240
TX0150190,78252
TX0150216,78015
TX0150275,78227
TX0150492,78154
TX0150497,78009
TX0150497,78245
TX0150497,78253
TX0150535,78229
TX0150589,78236
TX0180001,76634
TX0190003,75570
TX0190004,75501
TX0190004,75503
TX0190004,75599
TX0190005,75501
TX0190006,75569
TX0190012,75501
TX0190021,75561
TX0190021,75570
TX0190024,75559
TX0190024,75567
TX0190024,75570
TX0190024,75574
TX0200001,77511
TX0200002,77515
TX0200003,77422
TX0200004,77531
TX0200005,77541
TX0200006,77566
TX0200008,77047
TX0200008,77089
TX0200008,77581
TX0200008,77583
TX0200008,77584
TX0200009,77480
TX0200010,77486
TX0200035,77515
TX0200035,77531
TX0200035,77566
TX0200037,77541
TX0200201,77583
TX0200386,77584
TX0200403,77583
TX0200411,77584
TX0200534,77541
TX0200560,77584
TX0200578,77578
TX0200610,77583
TX0200612,77578
TX0200612,77583
TX0200615,77578
TX0200615,77588
TX0200645,77583
TX0200706,77583
TX0210001,77801
TX0210001,77802
TX0210001,77803
TX0210001,77805
TX0210001,77806
TX0210001,77807
TX0210001,77808
TX0210002,77840
TX0210002,77845
TX0210005,77803
TX0210005,77808
TX0210005,77840
TX0210005,77842
TX0210005,77845
TX0210005,77859
TX0210016,77803
TX0210016,77807
TX0210016,77808
TX0210016,77840
TX0210016,77845
TX0210016,77866
TX0210016,77868
TX0210016,77881
TX0210017,77843
TX0220001,79830
TX0220001,79832
TX0240001,78355
TX0250002,76801
TX0250004,76801
TX0250004,76823
TX0250004,76827
TX0250004,76834
TX0250004,76878
TX0250019,76432
TX0250019,76801
TX0250019,76802
TX0250019,76857
TX0250019,76890
TX0260001,77836
TX0270001,78611
TX0270026,78654
TX0270049,78654
TX0280001,78644
TX0280002,78648
TX0280003,78655
TX0280003,78656
TX0280003,78666
TX0290002,77979
TX0290007,77979
TX0300002,79510
TX0300005,79510
TX0310001,78520
TX0310001,78521
TX0310001,78526
TX0310002,78550
TX0310002,78552
TX0310003,78559
TX0310004,78566
TX0310005,78578
TX0310005,78597
TX0310007,78586
TX0310026,78520
TX0310026,78566
TX0310026,78575
TX0310094,78552
TX0310096,78550
TX0310096,78552
TX0310096,78578
TX0310096,78583
TX0310096,78586
TX0320001,75686
TX0320002,75686
TX0330007,79120
TX0340001,75551
TX0340003,75656
TX0340066,75551
TX0340066,75560
TX0340066,75563
TX0340066,75566
TX0340066,75568
TX0340066,75571
TX0340066,75572
TX0340066,75656
TX0340066,75657
TX0350001,79027
TX0360002,77661
TX0360002,77665
TX0360005,77523
TX0360017,77521
TX0360017,77523
TX0360017,77535
TX0360017,77580
TX0360030,77514
TX0360030,77560
TX0360104,77523
TX0370002,75766
TX0370003,75785
TX0370016,75764
TX0370016,75766
TX0370016,75772
TX0370016,75785
TX0370018,75757
TX0370018,75766
TX0370018,75789
TX0370055,75785
TX0370055,75925
TX0380001,79201
TX0380013,79201
TX0390019,76305
TX0390019,76310
TX0390019,76357
TX0410001,76933
TX0420001,76834
TX0420034,76443
TX0420034,76828
TX0420034,76834
TX0420034,76845
TX0420034,76873
TX0420034,76878
TX0420034,76882
TX0420034,76884
TX0420034,76888
TX0420034,79519
TX0420034,79530
TX0420034,79538
TX0420034,79562
TX0430003,75009
TX0430004,75442
TX0430005,75033
TX0430005,75034
TX0430005,75035
TX0430005,75036
TX0430007,75010
TX0430007,75013
TX0430007,75023
TX0430007,75024
TX0430007,75025
TX0430007,75026
TX0430007,75074
TX0430007,75075
TX0430007,75082
TX0430007,75086
TX0430007,75093
TX0430007,75094
TX0430007,75252
TX0430007,75287
TX0430008,75407
TX0430009,75078
TX0430011,75098
TX0430025,75002
TX0430025,75013
TX0430027,75409
TX0430029,75121
TX0430029,75173
TX0430029,75442
TX0430030,75407
TX0430033,75089
TX0430033,75098
TX0430034,75069
TX0430036,75135
TX0430036,75164
TX0430036,75173
TX0430036,75189
TX0430037,75166
TX0430039,75069
TX0430039,75070
TX0430039,75071
TX0430039,75072
TX0430040,75454
TX0430042,75094
TX0430045,75002
TX0430051,75098
TX0430053,75089
TX0430053,75173
TX0430054,75002
TX0430055,75069
TX0430055,75070
TX0430055,75071
TX0430055,75409
TX0430055,75454
TX0450001,78934
TX0460001,78130
TX0460001,78132
TX0460019,78006
TX0460019,78070
TX0460019,78132
TX0460019,78133
TX0460019,78163
TX0460019,78606
TX0460019,78623
TX0460022,78133
TX0460027,78266
TX0460172,78006
TX0460172,78070
TX0460172,78130
TX0460172,78132
TX0460172,78133
TX0460172,78163
TX0460172,78606
TX0460172,78623
TX0460205,78133
TX0470001,76442
TX0490001,76240
TX0490014,76238
TX0490017,76240
TX0490017,76241
TX0490018,76233
TX0490018,76240
TX0490018,76271
TX0490018,76273
TX0490020,76251
TX0500001,76522
TX0500002,76528
TX0500013,76528
TX0500013,76538
TX0500013,76561
TX0500013,76638
TX0500013,76657
TX0500013,76689
TX0500044,76522
TX0500044,76528
TX0500044,76531
TX0500044,76538
TX0500044,76550
TX0500044,76566
TX0530012,76943
TX0560001,79022
TX0570004,75201
TX0570004,75202
TX0570004,75203
TX0570004,75204
TX0570004,75205
TX0570004,75206
TX0570004,75207
TX0570004,75208
TX0570004,75209
TX0570004,75210
TX0570004,75211
TX0570004,75212
TX0570004,75214
TX0570004,75215
TX0570004,75216
TX0570004,75217
TX0570004,75218
TX0570004,75219
TX0570004,75220
TX0570004,75223
TX0570004,75224
TX0570004,75225
TX0570004,75226
TX0570004,75227
TX0570004,75228
TX0570004,75229
TX0570004,75230
TX0570004,75231
TX0570004,75232
TX0570004,75233
TX0570004,75234
TX0570004,75235
TX0570004,75236
TX0570004,75237
TX0570004,75238
TX0570004,75240
TX0570004,75241
TX0570004,75242
TX0570004,75243
TX0570004,75244
TX0570004,75246
TX0570004,75247
TX0570004,75248
TX0570004,75249
TX0570004,75251
TX0570004,75252
TX0570004,75253
TX0570004,75254
TX0570004,75258
TX0570004,75270
TX0570004,75287
TX0570004,75390
TX0570004,75398
TX0570006,75115
TX0570007,75137
TX0570010,75040
TX0570010,75041
TX0570010,75042
TX0570010,75043
TX0570010,75044
TX0570012,75141
TX0570013,75134
TX0570013,75146
TX0570014,75149
TX0570014,75150
TX0570014,75181
TX0570014,75185
TX0570014,75187
TX0570015,75080
TX0570015,75081
TX0570015,75082
TX0570016,75159
TX0570018,75172
TX0570031,75001
TX0570031,75254
TX0570032,75180
TX0570032,75181
TX0570034,75006
TX0570034,75007
TX0570034,75010
TX0570036,75104
TX0570038,75211
TX0570039,75159
TX0570040,75019
TX0570047,75234
TX0570047,75244
TX0570047,75381
TX0570048,75050
TX0570048,75051
TX0570048,75052
TX0570048,75054
TX0570048,75104
TX0570048,76065
TX0570049,75205
TX0570049,75209
TX0570050,75038
TX0570050,75060
TX0570050,75061
TX0570050,75062
TX0570050,75063
TX0570056,75030
TX0570056,75088
TX0570056,75089
TX0570057,75048
TX0570059,75182
TX0570061,75205
TX0570061,75206
TX0570061,75225
TX0570085,75154
TX0570136,75261
TX0580001,79331
TX0590001,79045
TX0610002,76201
TX0610002,76205
TX0610002,76207
TX0610002,76208
TX0610002,76209
TX0610002,76210
TX0610002,76226
TX0610002,76227
TX0610002,76249
TX0610002,76266
TX0610003,76247
TX0610004,75010
TX0610004,75056
TX0610004,75057
TX0610004,75067
TX0610004,75077
TX0610005,76258
TX0610005,76267
TX0610006,76266
TX0610007,76249
TX0610008,76262
TX0610018,76262
TX0610019,76226
TX0610020,75028
TX0610020,75077
TX0610020,76226
TX0610023,75022
TX0610023,75028
TX0610029,75065
TX0610035,75068
TX0610036,75009
TX0610036,75068
TX0610036,76227
TX0610036,76258
TX0610049,76227
TX0610049,76234
TX0610049,76238
TX0610049,76246
TX0610049,76249
TX0610049,76266
TX0610049,76267
TX0610049,76272
TX0610065,76208
TX0610065,76210
TX0610080,75077
TX0610081,75010
TX0610081,75024
TX0610081,75034
TX0610081,75056
TX0610084,76208
TX0610091,75034
TX0610195,76208
TX0610228,76226
TX0610235,76226
TX0610235,76247
TX0610244,76227
TX0610253,75068
TX0610259,76227
TX0610261,75078
TX0610273,76262
TX0620001,77954
TX0620003,77995
TX0640002,78834
TX0660003,78384
TX0670001,76437
TX0670002,76448
TX0680002,79707
TX0680002,79760
TX0680002,79761
TX0680002,79762
TX0680002,79763
TX0680002,79764
TX0680002,79765
TX0680002,79766
TX0680235,79763
TX0700001,75119
TX0700001,75120
TX0700005,76065
TX0700008,75165
TX0700031,75154
TX0700033,75119
TX0700033,75125
TX0700033,75146
TX0700033,75152
TX0700033,75154
TX0700033,75165
TX0700033,75167
TX0700033,75168
TX0700034,75154
TX0700034,75165
TX0700034,75167
TX0700034,75168
TX0700034,76065
TX0700037,75167
TX0700042,75167
TX0700042,76009
TX0700042,76050
TX0700042,76064
TX0700042,76065
TX0700042,76084
TX0700064,75167
TX0700067,75154
TX0710001,79821
TX0710002,79821
TX0710002,79901
TX0710002,79902
TX0710002,79904
TX0710002,79912
TX0710002,79915
TX0710002,79924
TX0710002,79927
TX0710002,79935
TX0710002,79936
TX0710002,79938
TX0710005,79928
TX0710018,79838
TX0710019,79853
TX0710020,79904
TX0710020,79906
TX0710020,79908
TX0710020,79916
TX0710020,79918
TX0710020,79930
TX0710078,79916
TX0710078,79918
TX0710154,79836
TX0710154,79838
TX0710154,79849
TX0710154,79927
TX0710154,79928
TX0710178,79835
TX0710178,79928
TX0710178,79938
TX0710186,79928
TX0710187,79904
TX0710187,79906
TX0710187,79908
TX0710187,79916
TX0710187,79918
TX0710187,79930
TX0720001,76446
TX0720002,76401
TX0720002,76402
TX0730004,76629
TX0730004,76642
TX0730004,76653
TX0730004,76661
TX0730004,76664
TX0730004,76680
TX0730004,76682
TX0740001,75418
TX0740031,75021
TX0740031,75414
TX0740031,75418
TX0740031,75439
TX0740031,75452
TX0740031,75476
TX0740031,75479
TX0740031,75490
TX0740031,75491
TX0740044,75418
TX0740044,75438
TX0740044,75446
TX0740044,75447
TX0740044,75488
TX0740044,75492
TX0750003,78945
TX0750022,78940
TX0750022,78941
TX0750022,78945
TX0750022,78946
TX0750022,78949
TX0750022,78952
TX0750022,78953
TX0750022,78954
TX0750022,78956
TX0750022,78959
TX0750022,78962
TX0750022,78963
TX0790001,77461
TX0790003,77469
TX0790003,77471
TX0790004,77477
TX0790005,77478
TX0790005,77479
TX0790005,77487
TX0790005,77496
TX0790005,77498
TX0790023,77469
TX0790025,77477
TX0790028,77459
TX0790033,77459
TX0790038,77498
TX0790051,77489
TX0790085,77406
TX0790112,77469
TX0790130,77407
TX0790130,77498
TX0790132,77406
TX0790133,77441
TX0790137,77459
TX0790146,77083
TX0790146,77407
TX0790146,77498
TX0790158,77498
TX0790174,77083
TX0790200,77494
TX0790216,77494
TX0790229,77498
TX0790230,77459
TX0790237,77545
TX0790253,77479
TX0790254,77459
TX0790267,77459
TX0790268,77441
TX0790277,77406
TX0790277,77407
TX0790296,77469
TX0790296,77479
TX0790306,77450
TX0790307,77494
TX0790324,77450
TX0790332,77407
TX0790343,77450
TX0790345,77459
TX0790347,77494
TX0790354,77479
TX0790366,77406
TX0790366,77407
TX0790366,77469
TX0790367,77469
TX0790376,77459
TX0790382,77498
TX0790388,77406
TX0790393,77469
TX0790412,77494
TX0790416,77407
TX0790422,77494
TX0790429,77406
TX0790429,77407
TX0790429,77441
TX0790429,77450
TX0790429,77469
TX0790429,77494
TX0790430,77407
TX0790433,77494
TX0790435,77040
TX0790435,77046
TX0790435,77406
TX0790435,77407
TX0790437,77479
TX0790443,77494
TX0790444,77406
TX0790446,77407
TX0790452,77459
TX0790455,77494
TX0790458,77494
TX0790462,77471
TX0790470,77407
TX0790472,77406
TX0790472,77407
TX0790481,77494
TX0790521,77494
TX0790522,77494
TX0790532,77407
TX0790533,77407
TX0800003,75457
TX0810001,75840
TX0810002,75860
TX0810005,75831
TX0810005,75838
TX0810005,75840
TX0810005,75855
TX0810005,75860
TX0820001,78017
TX0820002,78061
TX0830012,79360
TX0840001,77539
TX0840002,77546
TX0840003,77550
TX0840003,77551
TX0840003,77552
TX0840003,77553
TX0840003,77554
TX0840003,77555
TX0840004,77563
TX0840006,77568
TX0840007,77573
TX0840007,77598
TX0840008,77590
TX0840009,77553
TX0840011,77518
TX0840031,77565
TX0840044,77617
TX0840044,77623
TX0840044,77650
TX0840063,77539
TX0850001,79356
TX0860001,78624
TX0890001,78629
TX0890006,77984
TX0890006,77994
TX0890006,78122
TX0890006,78140
TX0890006,78159
TX0890006,78614
TX0890006,78629
TX0890006,78632
TX0890006,78677
TX0890006,78959
TX0900003,79065
TX0900003,79066
TX0910003,75020
TX0910003,75021
TX0910006,75090
TX0910006,75091
TX0910006,75092
TX0910009,75495
TX0910010,76273
TX0910022,75092
TX0910022,75459
TX0910022,76233
TX0910022,76264
TX0910022,76273
TX0910032,75090
TX0910032,75459
TX0910052,75076
TX0910064,75090
TX0910064,75409
TX0910064,75459
TX0910064,75491
TX0910064,75495
TX0910081,75009
TX0910081,75058
TX0910081,75097
TX0910081,75409
TX0910081,76271
TX0920001,75647
TX0920003,75662
TX0920004,75601
TX0920004,75602
TX0920004,75603
TX0920004,75604
TX0920004,75605
TX0920004,75606
TX0920004,75607
TX0920004,75608
TX0920004,75615
TX0920006,75693
TX0920016,75603
TX0920016,75647
TX0920016,75662
TX0920016,75792
TX0920019,75603
TX0920019,75607
TX0920019,75662
TX0920019,75663
TX0920019,75691
TX0920021,75605
TX0920022,75662
TX0930001,77868
TX0930003,77830
TX0930003,77831
TX0930003,77861
TX0940002,78155
TX0940003,78108
TX0940003,78154
TX0940015,78666
TX0940018,78108
TX0940020,78108
TX0940020,78109
TX0940020,78123
TX0940020,78124
TX0940020,78130
TX0940020,78131
TX0940020,78132
TX0940020,78152
TX0940020,78154
TX0940020,78155
TX0940020,78266
TX0940022,78155
TX0950004,79072
TX1000002,77656
TX1000015,77656
TX1000035,77625
TX1000035,77657
TX1010003,77520
TX1010003,77521
TX1010003,77522
TX1010003,77523
TX1010004,77401
TX1010007,77536
TX1010009,77547
TX1010012,77037
TX1010012,77038
TX1010012,77088
TX1010013,77002
TX1010013,77003
TX1010013,77004
TX1010013,77005
TX1010013,77006
TX1010013,77007
TX1010013,77008
TX1010013,77009
TX1010013,77010
TX1010013,77011
TX1010013,77012
TX1010013,77013
TX1010013,77014
TX1010013,77015
TX1010013,77016
TX1010013,77017
TX1010013,77018
TX1010013,77019
TX1010013,77020
TX1010013,77021
TX1010013,77022
TX1010013,77023
TX1010013,77024
TX1010013,77025
TX1010013,77026
TX1010013,77027
TX1010013,77028
TX1010013,77029
TX1010013,77030
TX1010013,77031
TX1010013,77032
TX1010013,77033
TX1010013,77034
TX1010013,77035
TX1010013,77036
TX1010013,77037
TX1010013,77038
TX1010013,77040
TX1010013,77041
TX1010013,77042
TX1010013,77043
TX1010013,77044
TX1010013,77045
TX1010013,77046
TX1010013,77047
TX1010013,77048
TX1010013,77049
TX1010013,77050
TX1010013,77051
TX1010013,77053
TX1010013,77054
TX1010013,77055
TX1010013,77056
TX1010013,77057
TX1010013,77059
TX1010013,77060
TX1010013,77061
TX1010013,77063
TX1010013,77064
TX1010013,77067
TX1010013,77071
TX1010013,77072
TX1010013,77073
TX1010013,77074
TX1010013,77075
TX1010013,77076
TX1010013,77077
TX1010013,77078
TX1010013,77079
TX1010013,77080
TX1010013,77081
TX1010013,77082
TX1010013,77083
TX1010013,77084
TX1010013,77085
TX1010013,77086
TX1010013,77087
TX1010013,77088
TX1010013,77089
TX1010013,77090
TX1010013,77091
TX1010013,77092
TX1010013,77093
TX1010013,77094
TX1010013,77096
TX1010013,77098
TX1010013,77099
TX1010013,77338
TX1010013,77346
TX1010013,77396
TX1010013,77401
TX1010013,77477
TX1010013,77489
TX1010013,77498
TX1010013,77503
TX1010013,77504
TX1010013,77506
TX1010013,77536
TX1010013,77546
TX1010013,77547
TX1010013,77587
TX1010013,77598
TX1010014,77338
TX1010014,77396
TX1010015,77029
TX1010016,77040
TX1010017,77493
TX1010017,77494
TX1010018,77571
TX1010022,77093
TX1010026,77375
TX1010027,77005
TX1010027,77025
TX1010056,77058
TX1010056,77059
TX1010056,77062
TX1010056,77586
TX1010056,77598
TX1010062,77586
TX1010106,77024
TX1010113,77530
TX1010124,77373
TX1010148,77024
TX1010152,77058
TX1010159,77562
TX1010210,77086
TX1010214,77055
TX1010226,77058
TX1010226,77598
TX1010233,77069
TX1010237,77065
TX1010237,77095
TX1010237,77429
TX1010238,77015
TX1010238,77049
TX1010239,77015
TX1010250,77058
TX1010260,77015
TX1010260,77530
TX1010277,77090
TX1010278,77373
TX1010292,77039
TX1010293,77057
TX1010293,77501
TX1010293,77502
TX1010293,77503
TX1010293,77504
TX1010293,77505
TX1010293,77506
TX1010293,77508
TX1010294,77587
TX1010317,77379
TX1010331,77060
TX1010337,77084
TX1010337,77389
TX1010340,77066
TX1010348,77339
TX1010348,77345
TX1010348,77365
TX1010359,77066
TX1010362,77532
TX1010379,77450
TX1010384,77090
TX1010386,77089
TX1010387,77373
TX1010387,77379
TX1010387,77383
TX1010387,77389
TX1010413,77388
TX1010418,77089
TX1010426,77038
TX1010429,77090
TX1010431,77379
TX1010432,77379
TX1010432,77388
TX1010435,77041
TX1010435,77066
TX1010435,77068
TX1010467,77070
TX1010471,77386
TX1010480,77039
TX1010482,77373
TX1010482,77386
TX1010482,77388
TX1010494,77070
TX1010494,77429
TX1010495,77070
TX1010495,77377
TX1010496,77064
TX1010500,77067
TX1010501,77084
TX1010503,77084
TX1010507,77069
TX1010509,77070
TX1010509,77379
TX1010512,77070
TX1010512,77429
TX1010535,77049
TX1010538,77084
TX1010539,77375
TX1010539,77389
TX1010540,77450
TX1010541,77064
TX1010541,77070
TX1010548,77069
TX1010554,77044
TX1010565,77373
TX1010572,77379
TX1010581,77450
TX1010592,77375
TX1010593,77086
TX1010600,77065
TX1010600,77429
TX1010615,77338
TX1010616,77346
TX1010617,77346
TX1010620,77066
TX1010625,77373
TX1010626,77088
TX1010630,77373
TX1010631,77373
TX1010632,77070
TX1010634,77449
TX1010635,77084
TX1010649,77040
TX1010654,77084
TX1010654,77095
TX1010678,77546
TX1010687,77389
TX1010712,77015
TX1010715,77338
TX1010719,77532
TX1010720,77015
TX1010720,77530
TX1010721,77449
TX1010721,77450
TX1010728,77038
TX1010745,77073
TX1010750,77044
TX1010758,77040
TX1010767,77083
TX1010768,77530
TX1010769,77530
TX1010774,77082
TX1010782,77083
TX1010837,77039
TX1010872,77064
TX1010883,77083
TX1010883,77099
